ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1762277344.054745,CFaOF5wevAVfSwD4j,192.168.1.226,33471,192.168.1.1,53,udp,dns,0.019026,0,71,SHR,T,T,0,Cd,0,0,1,99,-,17
1762277344.054833,CXuXW71juWSzScUhd,192.168.1.226,51798,192.168.1.1,53,udp,dns,0.019034,0,105,SHR,T,T,0,Cd,0,0,1,133,-,17
1762277344.055881,CQyhGB1C2TQQCrUdId,192.168.1.226,52597,192.168.1.1,53,udp,dns,0.018198,0,140,SHR,T,T,0,Cd,0,0,1,168,-,17
1762277344.055963,CFzper2VPgl2dqiE43,192.168.1.226,41902,192.168.1.1,53,udp,dns,0.018213,0,94,SHR,T,T,0,Cd,0,0,1,122,-,17
1762277344.073774,CCRdRm4XDbtjelZhxc,192.168.1.226,49083,192.168.1.1,53,udp,dns,0.013186,0,114,SHR,T,T,0,Cd,0,0,1,142,-,17
1762277344.518010,Cnte9G4FSDZ2oZxIcg,192.168.1.132,5353,224.0.0.251,5353,udp,dns,0.998099,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277363.144722,CUg1uu1gj46keG0Ang,192.168.1.226,34154,54.90.195.224,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277003.116041,Cf8REh1UB6ElAurkSh,192.168.1.226,43320,54.162.87.22,443,tcp,-,60.141068,0,4876,SHR,T,F,0,^hCacdCf,0,0,14,2716,-,6
1762277309.066434,CIyH7s2gTMwjSp2Bke,192.168.1.226,50149,142.250.113.94,443,udp,-,0.040012,0,4519,SHR,T,F,0,Cd,0,0,11,4827,-,17
1762277372.641506,CVcc9F22DwSg8fw1Cl,192.168.1.226,52426,140.82.112.25,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277363.055759,C0XFS91w5j6PGnmIjc,192.168.1.226,59006,192.168.1.1,53,udp,dns,0.073338,0,206,SHR,T,T,0,Cd,0,0,1,234,-,17
1762277363.055827,COaIO01uKqZA8seL75,192.168.1.226,52160,192.168.1.1,53,udp,dns,0.077241,0,163,SHR,T,T,0,Cd,0,0,1,191,-,17
1762277363.133190,CBJvzI3kA4HEEGUrmc,192.168.1.226,37584,192.168.1.1,53,udp,dns,0.062953,0,145,SHR,T,T,0,Cd,0,0,1,173,-,17
1762277375.114198,CITJLl4HRsKHffsu7e,192.168.1.226,60782,140.82.113.3,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277375.566638,C2Cf4u4e2nCcebWyla,192.168.1.226,52440,140.82.112.25,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762276457.037911,CAM7Vo2uw2CyA54oq3,192.168.1.226,35510,140.82.113.26,443,tcp,-,915.503405,0,446,RSTO,T,F,0,CadCRf,2,80,50,3046,-,6
1762277372.768642,CqdnFk0Tcz3s3MbWj,192.168.1.226,52426,140.82.112.25,443,tcp,-,2.381138,1,4262,RSTO,T,F,0,^hCadCRfR,3,120,12,4894,-,6
1762277371.865155,CfzliA15buJCS5TIa4,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,dns,-,-,-,S0,T,F,0,D,1,133,0,0,-,17
1762277372.199179,CYQMZA4VKodkpazmV8,192.168.1.226,37313,192.168.1.1,53,udp,dns,0.074150,0,182,SHR,T,T,0,Cd,0,0,1,210,-,17
1762277372.199249,COdWpi1qf3sjWOjfFe,192.168.1.226,33871,192.168.1.1,53,udp,dns,0.075176,0,232,SHR,T,T,0,Cd,0,0,1,260,-,17
1762277372.274560,C1h2JTMuuZwUjJBd4,192.168.1.226,45080,192.168.1.1,53,udp,dns,0.072948,0,148,SHR,T,T,0,Cd,0,0,1,176,-,17
1762277372.538225,CS4K7M2Q9lIoAmQg7b,192.168.1.226,54320,192.168.1.1,53,udp,dns,0.101972,0,80,SHR,T,T,0,Cd,0,0,1,108,-,17
1762277372.538297,CHKiA9wdkrl2kC7xf,192.168.1.226,49231,192.168.1.1,53,udp,dns,0.102040,0,129,SHR,T,T,0,Cd,0,0,1,157,-,17
1762277372.640438,CDx4cuwCSXMcF1DH2,192.168.1.226,50291,192.168.1.1,53,udp,dns,0.090478,0,109,SHR,T,T,0,Cd,0,0,1,137,-,17
1762277373.059490,CgGtBs445iktFX1AGb,192.168.1.226,48803,192.168.1.1,53,udp,dns,0.089796,0,121,SHR,T,T,0,Cd,0,0,1,149,-,17
1762277373.059563,Cggvtwb98iKDijjwe,192.168.1.226,36951,192.168.1.1,53,udp,dns,0.096946,0,162,SHR,T,T,0,Cd,0,0,1,190,-,17
1762277373.156653,CBsBK53CwW6XMP7ql4,192.168.1.226,36615,192.168.1.1,53,udp,dns,0.096833,0,110,SHR,T,T,0,Cd,0,0,1,138,-,17
1762277323.937533,CeJNcM31M8e83meM2j,192.168.1.25,138,192.168.1.255,138,udp,-,0.000046,449,0,S0,T,T,0,D,2,505,0,0,-,17
1762277323.937870,C1GGBQ1pswkohiCAn,192.168.1.70,138,192.168.1.255,138,udp,-,0.000001,449,0,S0,T,T,0,D,2,505,0,0,-,17
1762277375.061916,CyyQzz3C8ZAe4cHXg5,192.168.1.226,36555,192.168.1.1,53,udp,dns,0.051868,0,55,SHR,T,T,0,Cd,0,0,1,83,-,17
1762277375.061987,CCRcbrGCqDRBs0OY2,192.168.1.226,43005,192.168.1.1,53,udp,dns,0.052040,0,104,SHR,T,T,0,Cd,0,0,1,132,-,17
1762277328.380939,CSiwop4zXZHL9LNzR4,192.168.1.225,0,224.0.0.2,0,unknown_transport,-,-,-,-,OTH,T,T,0,-,1,32,0,0,-,2
1762277371.864000,CpawCw24oGBtzZWrwb,192.168.1.132,5353,224.0.0.251,5353,udp,dns,4.657006,207,0,S0,T,T,0,D,3,291,0,0,-,17
1762277384.638861,CubIxtHZPzDnhYGMg,192.168.1.226,40803,192.168.1.1,53,udp,dns,0.016093,0,394,SHR,T,T,0,Cd,0,0,1,422,-,17
1762277344.074262,CXTvmhtwUFxjYFxW5,192.168.1.226,55057,142.251.116.95,443,udp,-,0.078667,0,7798,SHR,T,F,0,CdC,0,0,19,8330,-,17
1762277344.074765,CZbg6b4tDi6tqMryg,192.168.1.226,56300,142.250.113.139,443,udp,-,0.084991,0,5660,SHR,T,F,0,CdC,0,0,15,6080,-,17
1762277309.998684,CEfrDb30FaaYZpiZw6,192.168.1.226,33386,13.107.246.57,443,tcp,-,90.078363,0,69329,SHR,T,F,0,^hCadCcf,0,0,53,60509,-,6
1762277375.208310,C5y8Yk4GN3rI2tvpF1,192.168.1.226,60782,140.82.113.3,443,tcp,-,30.351282,0,14426,RSTO,T,F,0,^hCadCRf,2,80,22,15578,-,6
1762277340.048525,Cidi5c2fnPbMijkTN9,192.168.1.226,47113,142.250.113.94,443,udp,-,14.101881,0,4841,SHR,T,F,0,CdC,0,0,15,5261,-,17
1762277405.048471,CGk4O61YGudPgYyYi4,192.168.1.226,43941,192.168.1.1,53,udp,dns,0.011488,0,64,SHR,T,T,0,Cd,0,0,1,92,-,17
1762277405.048537,CRYlgl1zMSWXwAQLM8,192.168.1.226,54927,192.168.1.1,53,udp,dns,0.017850,0,98,SHR,T,T,0,Cd,0,0,1,126,-,17
1762277405.167203,CW6vfl42QH69VAUITf,192.168.1.226,57797,192.168.1.1,53,udp,dns,0.018224,0,135,SHR,T,T,0,Cd,0,0,1,163,-,17
1762277405.167266,CSRG5B4McXGOFtNyp5,192.168.1.226,51909,192.168.1.1,53,udp,dns,0.016846,0,272,SHR,T,T,0,Cd,0,0,1,300,-,17
1762277355.840379,CvtteB2i2F6vKztDL,192.168.1.226,35429,239.255.255.250,1900,udp,-,-,-,-,OTH,T,T,0,C,0,0,0,0,-,17
1762277406.522845,CnHhI11Qm7PE7V8iF4,192.168.1.132,5353,224.0.0.251,5353,udp,dns,0.999177,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277355.856649,Ch7zNd29WysixC9ME3,192.168.1.197,1900,192.168.1.226,35429,udp,-,3.071673,1352,0,S0,T,T,0,D,4,1464,0,0,-,17
1762277356.440334,CZKykk2bhXuQ9r5TD3,192.168.1.120,1900,192.168.1.226,35429,udp,-,2.692976,1120,0,S0,T,T,0,D,4,1232,0,0,-,17
1762277356.145849,CveIJZVNSOAFwwq9f,192.168.1.60,1900,192.168.1.226,35429,udp,-,3.451225,1284,0,S0,T,T,0,D,4,1396,0,0,-,17
1762277401.002828,CtvA8Z3i4pu4QbbPhd,192.168.1.225,5353,224.0.0.251,5353,udp,dns,4.012355,240,0,S0,T,T,0,D,3,324,0,0,-,17
1762277401.002963,C20hod3VXaDN4fAxWe,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,dns,4.012363,240,0,S0,T,F,0,D,3,384,0,0,-,17
1762277428.047970,C5oWGY1bzSrjxU2H2i,192.168.1.226,37966,38.94.152.205,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277363.236149,CAEJUbLYHi4zI8Ss4,192.168.1.226,34154,54.90.195.224,443,tcp,-,60.155662,1,4876,RSTO,T,F,0,^hCadCRfR,3,120,16,5716,-,6
1762277373.166169,C9Twz9eO4K4IZ56Kk,192.168.1.226,60327,35.228.14.46,443,udp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,17
1762277373.388579,Cr7v3t4jIR8qmqCJL4,35.228.14.46,3,192.168.1.226,3,icmp,-,0.003105,56,0,OTH,F,T,0,-,2,112,0,0,-,1
1762277423.534373,CRfEcr4LCZhCYWGI96,192.168.1.60,5353,224.0.0.251,5353,udp,dns,0.001368,222,0,S0,T,T,0,D,2,278,0,0,-,17
1762277423.534468,CthKC02fzBXUytJfO1,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,dns,0.002208,222,0,S0,T,F,0,D,2,318,0,0,-,17
1762277379.486322,C3luYp4euiImU67oMl,192.168.1.226,68,192.168.1.1,67,udp,dhcp,0.005946,0,326,SHR,T,T,0,Cd,0,0,1,354,-,17
1762277428.107656,Cv850g1n4d2o3irYsc,192.168.1.226,37966,38.94.152.205,443,tcp,-,10.800569,0,1545,SHR,T,F,0,^hCadCf,0,0,13,2229,-,6
1762277435.670004,CWWvXW3V27HFDCBUf6,192.168.1.226,40961,192.168.1.1,53,udp,dns,0.022484,0,181,SHR,T,T,0,Cd,0,0,1,209,-,17
1762277435.670087,C8Nuhj1plfgGMncmk4,192.168.1.226,53038,192.168.1.1,53,udp,dns,0.022485,0,226,SHR,T,T,0,Cd,0,0,1,254,-,17
1762277435.692768,Czcdzc2bR7nYYutT0b,192.168.1.226,59512,192.168.1.1,53,udp,dns,0.009922,0,142,SHR,T,T,0,Cd,0,0,1,170,-,17
1762277437.524096,C09WaE2rg7DiZ0t4fi,192.168.1.132,5353,224.0.0.251,5353,udp,dns,1.005180,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277404.054933,CJ66vD3GuIlXeCBX3k,192.168.1.226,42657,142.250.113.139,443,udp,-,0.121074,0,7033,SHR,T,F,0,CdC,0,0,20,7593,-,17
1762277405.065515,CTjg1ZCYXB35fWqej,192.168.1.226,48738,142.250.113.84,443,udp,-,0.138538,0,5756,SHR,T,F,0,CdC,0,0,16,6204,-,17
1762277405.185832,CRnGJm1vty5hmRXzak,192.168.1.226,56799,142.250.114.113,443,udp,-,0.064309,0,4570,SHR,T,F,0,Cd,0,0,10,4850,-,17
1762276864.083612,C6JEiSWzVf29Vfle4,192.168.1.226,34298,23.215.55.177,443,tcp,-,600.045055,0,2038,SHR,T,F,0,^hCadCf,0,0,49,4594,-,6
1762277474.663484,CleynD2TnmB59ochRi,192.168.1.226,41188,185.125.190.96,80,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277069.086575,CttcsV15QhNs294iG5,192.168.1.226,43976,104.18.32.47,443,tcp,-,400.733199,0,3109,SHR,T,F,0,^hCadCf,0,0,22,4261,-,6
1762277468.529594,Cg0MvTtgKriYYhC4c,192.168.1.132,5353,224.0.0.251,5353,udp,dns,0.998402,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277474.772085,CFumBq3TlbDbp9vxd1,192.168.1.226,41188,185.125.190.96,80,tcp,-,0.239783,0,185,SHR,T,F,0,^hCdfa,0,0,4,401,-,6
1762277472.932929,CdRR0oXWbvaSRngsf,192.168.1.226,36678,192.168.1.1,53,udp,dns,0.014357,0,76,SHR,T,T,0,Cd,0,0,1,104,-,17
1762277472.932996,C5VIrj1VbNQ8J4TlLc,192.168.1.226,52934,192.168.1.1,53,udp,dns,0.019989,0,110,SHR,T,T,0,Cd,0,0,1,138,-,17
1762277483.071610,CZsDPW2bhrAELwkn2d,192.168.1.226,35640,44.197.144.252,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277123.111050,CgVE861yYMBPHccMUi,192.168.1.226,37836,44.216.253.181,443,tcp,-,60.150427,0,4876,SHR,T,F,0,^hCacdCf,0,0,17,2872,-,6
1762277474.647447,CqmPbPYE1t5WEUI42,192.168.1.226,37039,192.168.1.1,53,udp,dns,0.015611,0,250,SHR,T,T,0,Cd,0,0,1,278,-,17
1762277475.587130,CIaTJb2LCrerCnSZr6,192.168.1.120,5353,224.0.0.251,5353,udp,dns,0.001056,224,0,S0,T,T,0,D,2,280,0,0,-,17
1762277475.587710,C8NJFO2sBrqdxg4bOf,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,dns,0.000633,224,0,S0,T,F,0,D,2,320,0,0,-,17
1762277430.048262,CLUvuiwLXmoYPHs2l,192.168.1.226,32928,142.250.113.94,443,udp,-,0.038765,0,5788,SHR,T,F,0,Cd,0,0,12,6124,-,17
1762277483.056179,CYsSNf1Mv0cYdkFhHl,192.168.1.226,47620,192.168.1.1,53,udp,dns,0.010069,0,206,SHR,T,T,0,Cd,0,0,1,234,-,17
1762277483.056244,CWyiRV2MiVSnzK306f,192.168.1.226,55900,192.168.1.1,53,udp,dns,0.010257,0,163,SHR,T,T,0,Cd,0,0,1,191,-,17
1762277483.066603,C3jPthMWJApqxjUkl,192.168.1.226,49880,192.168.1.1,53,udp,dns,0.012655,0,145,SHR,T,T,0,Cd,0,0,1,173,-,17
1762277433.220748,Cvb4sM2K0wB7qwxnZd,fe80::6f4:d8ff:fe39:127a,133,ff02::2,134,icmp,-,-,-,-,OTH,T,F,0,-,1,56,0,0,-,58
1762277499.530905,ChXJLK2YCPyEWzKnc8,192.168.1.132,5353,224.0.0.251,5353,udp,dns,1.002345,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277521.775046,C3bXNy4WJqnlWHWbR3,192.168.1.226,35386,192.168.1.1,53,udp,dns,0.016374,0,184,SHR,T,T,0,Cd,0,0,1,212,-,17
1762277521.775123,ClHJrxuRte9aDRm26,192.168.1.226,35389,192.168.1.1,53,udp,dns,0.016298,0,226,SHR,T,T,0,Cd,0,0,1,254,-,17
1762277521.791695,CCMBlG1vwTI2BjMLs3,192.168.1.226,45385,192.168.1.1,53,udp,dns,0.012290,0,142,SHR,T,T,0,Cd,0,0,1,170,-,17
1762277472.952773,Coyglp112EUzFQiR5i,192.168.1.226,54552,142.250.113.95,443,udp,-,0.060157,0,4249,SHR,T,F,0,Cd,0,0,12,4585,-,17
1762277473.111354,C5f1F8kjxDmGOJ91i,fe80::5877:99ff:fece:db4a,133,ff02::2,134,icmp,-,-,-,-,OTH,T,F,0,-,1,56,0,0,-,58
1762277524.055180,CdDF272fejSg3JnC85,192.168.1.226,50178,192.168.1.1,53,udp,dns,0.010915,0,140,SHR,T,T,0,Cd,0,0,1,168,-,17
1762277524.055319,CgGaiZ2Vv1gmMfrs9e,192.168.1.226,46177,192.168.1.1,53,udp,dns,0.011080,0,94,SHR,T,T,0,Cd,0,0,1,122,-,17
1762277461.049604,CdDkWx4PTR7Z9spkuj,192.168.1.226,56688,142.250.113.94,443,udp,-,14.054140,0,4841,SHR,T,F,0,CdC,0,0,15,5261,-,17
1762277475.840771,CjUiyn2zua7Sg4CyI8,192.168.1.226,36635,239.255.255.250,1900,udp,-,-,-,-,OTH,T,T,0,C,0,0,0,0,-,17
1762277518.588965,CWOpFk2Na6ittqdKPi,192.168.1.60,5353,224.0.0.251,5353,udp,dns,4.002434,168,0,S0,T,T,0,D,3,252,0,0,-,17
1762277518.589468,C4H22H3vgLRDJwgtdc,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,dns,4.002563,168,0,S0,T,F,0,D,3,312,0,0,-,17
1762277475.870450,CSbEiF4ry9wA2Y1NXf,192.168.1.197,1900,192.168.1.226,36635,udp,-,3.072198,1352,0,S0,T,T,0,D,4,1464,0,0,-,17
1762277476.488511,CwrYwP2idaB1U8x82a,192.168.1.120,1900,192.168.1.226,36635,udp,-,2.465669,1120,0,S0,T,T,0,D,4,1232,0,0,-,17
1762277475.874502,C1gqdF4ulxvHlVJIG,192.168.1.60,1900,192.168.1.226,36635,udp,-,3.104445,1284,0,S0,T,T,0,D,4,1396,0,0,-,17
1762277530.534269,CxQ4te1z8PGjDoA6Xa,192.168.1.132,5353,224.0.0.251,5353,udp,dns,1.003017,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277483.116912,CQFA5L3vW5VdJxfn5i,192.168.1.226,35640,44.197.144.252,443,tcp,-,60.105184,0,4876,SHR,T,F,0,^hCadCf,0,0,16,5716,-,6
1762277517.247558,CVL5gB1gPCBcSFUzT1,192.168.1.225,5353,224.0.0.251,5353,udp,dns,26.019678,480,0,S0,T,T,0,D,6,648,0,0,-,17
1762277517.249726,CRdm9O22H0kEfBzmG7,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,dns,26.017804,480,0,S0,T,F,0,D,6,768,0,0,-,17
1762277505.048990,CRT8rV2oTpMvtZ1BDg,192.168.1.226,36666,142.250.113.95,443,udp,-,0.067118,0,5617,SHR,T,F,0,CdC,0,0,14,6009,-,17
1762277517.075930,CmtZFA143tnTuYhyga,fe80::19:5b63:12d4:3f26,143,ff02::16,0,icmp,-,1.504319,40,0,OTH,T,F,0,-,2,152,0,0,-,58
1762277570.321355,C9GoGo1GVDamdxZfBa,192.168.1.225,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,T,T,0,D,1,108,0,0,-,17
1762277570.321712,CD2GWceFUav4jc2Ia,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,dns,-,-,-,S0,T,F,0,D,1,128,0,0,-,17
1762277561.538936,CxjTZs3SYzSP2KBCta,192.168.1.132,5353,224.0.0.251,5353,udp,dns,1.000869,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277524.066850,CzLhoC2J76wnq2RoPl,192.168.1.226,40404,142.250.114.100,443,udp,-,0.135709,0,4798,SHR,T,F,0,CdC,0,0,13,5162,-,17
1762277530.001937,Cs2Jh71xs7gFMKogl8,192.168.1.225,0,224.0.0.2,0,unknown_transport,-,-,-,-,OTH,T,T,0,-,1,32,0,0,-,2
1762277582.048116,CaQmB21OQbgC4nChk7,192.168.1.226,35384,192.168.1.1,53,udp,dns,0.014776,0,60,SHR,T,T,0,Cd,0,0,1,88,-,17
1762277582.048181,CXPnOagH3GCR2xwXf,192.168.1.226,46727,192.168.1.1,53,udp,dns,0.015120,0,101,SHR,T,T,0,Cd,0,0,1,129,-,17
1762277583.402040,Capuk7l6eMKSYQIu8,192.168.1.226,36049,192.168.1.1,53,udp,dns,0.018135,0,181,SHR,T,T,0,Cd,0,0,1,209,-,17
1762277583.402105,CMB5SQ39FMgCeCarU5,192.168.1.226,40017,192.168.1.1,53,udp,dns,0.018150,0,225,SHR,T,T,0,Cd,0,0,1,253,-,17
1762277583.420415,CCo0an1Kym4mmW3aLa,192.168.1.226,36152,192.168.1.1,53,udp,dns,0.011964,0,141,SHR,T,T,0,Cd,0,0,1,169,-,17
1762277591.573303,CueHKO3yX9xCTRhuec,192.168.1.60,5353,224.0.0.251,5353,udp,dns,0.002117,222,0,S0,T,T,0,D,2,278,0,0,-,17
1762277591.574291,Co3nLp3mibZsPEKvPj,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,dns,0.002041,222,0,S0,T,F,0,D,2,318,0,0,-,17
1762277592.543199,CBvnoAbLiW8XgHNg3,192.168.1.132,5353,224.0.0.251,5353,udp,dns,1.000980,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277603.074168,Cs0JJ13UTq91827v4,192.168.1.226,34236,100.27.56.205,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277610.121629,Clz5ql4JPsX0X9m4Xe,192.168.1.226,47946,13.107.246.57,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277551.048351,C2VQSB187tMXFmaNE8,192.168.1.226,50366,142.250.113.94,443,udp,-,0.047279,0,4532,SHR,T,F,0,Cd,0,0,11,4840,-,17
1762277603.056450,CHgsA8yHCHYTej7k2,192.168.1.226,49722,192.168.1.1,53,udp,dns,0.012319,0,188,SHR,T,T,0,Cd,0,0,1,216,-,17
1762277603.056565,CKTkPF1PSpbTyiSLpd,192.168.1.226,35391,192.168.1.1,53,udp,dns,0.018274,0,145,SHR,T,T,0,Cd,0,0,1,173,-,17
1762277309.150185,C5YvE7l54HP2LpWa4,192.168.1.226,46492,64.233.180.94,443,tcp,-,304.125422,0,7303,SHR,T,F,0,^hCadCtf,0,0,35,9182,-,6
1762277610.089900,CnFYCC1kmUtBaZ9yOj,192.168.1.226,58515,192.168.1.1,53,udp,dns,0.025348,0,217,SHR,T,T,0,Cd,0,0,1,245,-,17
1762277610.090025,Cm1f9F3sEL7UMUCKhh,192.168.1.226,55160,192.168.1.1,53,udp,dns,0.018905,0,231,SHR,T,T,0,Cd,0,0,1,259,-,17
1762277610.109074,C2Ik7v29PPaR22qAN4,192.168.1.226,45191,192.168.1.1,53,udp,dns,0.018972,0,132,SHR,T,T,0,Cd,0,0,1,160,-,17
1762277564.178219,Cl6SPMoBawkyxYtm4,192.168.1.25,138,192.168.1.255,138,udp,-,0.000035,449,0,S0,T,T,0,D,2,505,0,0,-,17
1762277564.178324,CQ6uCZ2MosmyOMgzwe,192.168.1.70,138,192.168.1.255,138,udp,-,0.000001,449,0,S0,T,T,0,D,2,505,0,0,-,17
1762277615.349581,Cr120C2r3bWj6HQtrg,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,dns,-,-,-,S0,T,F,0,D,1,97,0,0,-,17
1762277615.349433,CycGV22l5O83GRJp72,192.168.1.132,5353,224.0.0.251,5353,udp,dns,9.198149,171,0,S0,T,T,0,D,3,255,0,0,-,17
1762277637.300255,Cnisiy11sm3Xq1WYC5,192.168.1.226,60012,13.107.5.93,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277644.071418,CfvvzYLDya4TKUJW2,192.168.1.226,44070,23.215.55.181,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277585.400674,C8zDpn1SLA8ioGA0yh,0.0.0.0,68,255.255.255.255,67,udp,dhcp,-,-,-,S0,T,T,0,D,1,576,0,0,-,17
1762277637.312167,CZm0hq2ZLdnJmmU5n9,192.168.1.226,60012,13.107.5.93,443,tcp,-,4.085818,0,3359,SHR,T,F,0,^hCadfA,1,40,12,3851,-,6
1762277637.277774,CwaXVU3RCU7cx7lTtd,192.168.1.226,57870,192.168.1.1,53,udp,dns,0.014636,0,130,SHR,T,T,0,Cd,0,0,1,158,-,17
1762277637.277838,CK3Ejk2h0vrlAd1sV4,192.168.1.226,54437,192.168.1.1,53,udp,dns,0.020809,0,171,SHR,T,T,0,Cd,0,0,1,199,-,17
1762277637.298762,CHkL3n1k6sn2SPtOh5,192.168.1.226,50621,192.168.1.1,53,udp,dns,0.001332,0,48,SHR,T,T,0,Cd,0,0,1,76,-,17
1762277643.696518,Ch2lfw4ZXVQZ33rWE2,192.168.1.120,5353,224.0.0.251,5353,udp,dns,0.000274,224,0,S0,T,T,0,D,2,280,0,0,-,17
1762277643.696642,C6xotM3GA7uTJTibW5,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,dns,0.000258,224,0,S0,T,F,0,D,2,320,0,0,-,17
1762277644.050975,Cc00xz3jDrYzeKBEj6,192.168.1.226,59183,192.168.1.1,53,udp,dns,0.014994,0,139,SHR,T,T,0,Cd,0,0,1,167,-,17
1762277644.051167,C0AzCP1oM8lAnBafs3,192.168.1.226,41544,192.168.1.1,53,udp,dns,0.020173,0,168,SHR,T,T,0,Cd,0,0,1,196,-,17
1762277644.053425,CI35RmLkCcfSkCtp9,192.168.1.226,46698,192.168.1.1,53,udp,dns,0.018971,0,140,SHR,T,T,0,Cd,0,0,1,168,-,17
1762277644.053493,CFce632OAspFJUN4Hf,192.168.1.226,36990,192.168.1.1,53,udp,dns,0.018079,0,94,SHR,T,T,0,Cd,0,0,1,122,-,17
1762277644.071481,CgFzqG3H0DSueEwgl2,192.168.1.226,47305,192.168.1.1,53,udp,dns,0.019928,0,114,SHR,T,T,0,Cd,0,0,1,142,-,17
1762277595.842162,CtaFcwTvFVc0YE2Y4,192.168.1.226,60211,239.255.255.250,1900,udp,-,-,-,-,OTH,T,T,0,C,0,0,0,0,-,17
1762277582.063707,C2lGvz4XuOGRx6v5O2,192.168.1.226,38916,142.250.114.94,443,udp,-,14.035201,0,4868,SHR,T,F,0,CdC,0,0,17,5344,-,17
1762277646.953628,CsxShM1GDqIo1czh4e,192.168.1.226,37829,192.168.1.1,53,udp,dns,0.018526,0,184,SHR,T,T,0,Cd,0,0,1,212,-,17
1762277646.953703,CzzKGyjnbsVY0DuN,192.168.1.226,35626,192.168.1.1,53,udp,dns,0.018195,0,230,SHR,T,T,0,Cd,0,0,1,258,-,17
1762277646.972038,Cc7Fgv4ztdIEoJjp2e,192.168.1.226,57368,192.168.1.1,53,udp,dns,0.011970,0,146,SHR,T,T,0,Cd,0,0,1,174,-,17
1762277595.884383,CMS0mY18POKkqBiG8h,192.168.1.197,1900,192.168.1.226,60211,udp,-,3.072219,1352,0,S0,T,T,0,D,4,1464,0,0,-,17
1762277596.623297,Cpra0q1F5WjHYynHh1,192.168.1.60,1900,192.168.1.226,60211,udp,-,2.714975,1284,0,S0,T,T,0,D,4,1396,0,0,-,17
1762277595.967947,CYEN3P1W1Uwlem7W09,192.168.1.120,1900,192.168.1.226,60211,udp,-,3.928183,1120,0,S0,T,T,0,D,4,1232,0,0,-,17
1762277651.481305,Ca5iO91NdYmfaGlVM7,192.168.1.225,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,T,T,0,D,1,108,0,0,-,17
1762277651.482485,CsH7LZDBrbJmov9Kf,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,dns,-,-,-,S0,T,F,0,D,1,128,0,0,-,17
1762277654.545626,CdMvw79HeA0K2aSg5,192.168.1.132,5353,224.0.0.251,5353,udp,dns,1.005036,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277603.115769,CxPiiD2DvwvIQW9f76,192.168.1.226,34236,100.27.56.205,443,tcp,-,60.099034,1,4877,RSTO,T,F,0,^hCadCRfR,3,120,18,5821,-,6
1762277669.067410,CDW2V510MZV747NJj3,192.168.1.226,54698,38.94.152.204,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277616.407972,CxIKRH2KxaDSYVK3Fc,1.1.168.192,9,224.0.0.1,10,icmp,-,-,-,-,OTH,F,T,0,-,1,36,0,0,-,1
